Model,P/N,Source Row,Column,Header Path,Raw Value,Interpreted Field,Variant ID,Validation Status
Galaxy Tab S10 Lite WiFi (รหัส SM-X400NZ )ไม่แถมเคส,-,16,L,ADD_ON > คูปองตัดขาย (Add-on Coupon),Phone Stand First class NO V168 Phoenix กับ Small ,field,TAB-R16-VAR,PASSED_VALIDATION
Galaxy Tab S10 Lite WiFi (รหัส SM-X400NZ )ไม่แถมเคส,-,16,M,PREMIUM > ของแถม (Gifts Description),06,field,TAB-R16-VAR,PASSED_VALIDATION
Galaxy Tab S9 FE plus Wifi,-,17,D,STANDARD_PAYMENT > ราคาปกติ (RRP),23900.0,field,TAB-R17-VAR,PASSED_VALIDATION
Galaxy Tab S9 FE plus Wifi,-,17,E,STANDARD_PAYMENT > ส่วนลด ss,0.0,field,TAB-R17-VAR,PASSED_VALIDATION
Galaxy Tab S9 FE plus Wifi,-,17,F,STANDARD_PAYMENT > ส่วนลด CPW,2500.0,field,TAB-R17-VAR,PASSED_VALIDATION
Galaxy Tab S9 FE plus Wifi,-,17,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),21400.0,field,TAB-R17-VAR,PASSED_VALIDATION
Galaxy Tab S9 FE plus Wifi,-,17,I,Incentive,01,field,TAB-R17-VAR,PASSED_VALIDATION
Galaxy Tab S9 FE plus Wifi,-,17,L,ADD_ON > คูปองตัดขาย (Add-on Coupon),Tablet ring stand  กับ Small Talk TC-04 TypeC Tabl,field,TAB-R17-VAR,PASSED_VALIDATION
Galaxy Tab S9 FE plus Wifi,-,17,M,PREMIUM > ของแถม (Gifts Description),06,field,TAB-R17-VAR,PASSED_VALIDATION
Galaxy Tab S9 FE plus 5G,-,18,D,STANDARD_PAYMENT > ราคาปกติ (RRP),27900.0,field,TAB-R18-VAR,PASSED_VALIDATION
Galaxy Tab S9 FE plus 5G,-,18,E,STANDARD_PAYMENT > ส่วนลด ss,0.0,field,TAB-R18-VAR,PASSED_VALIDATION
Galaxy Tab S9 FE plus 5G,-,18,F,STANDARD_PAYMENT > ส่วนลด CPW,12000.0,field,TAB-R18-VAR,PASSED_VALIDATION
Galaxy Tab S9 FE plus 5G,-,18,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),15900.0,field,TAB-R18-VAR,PASSED_VALIDATION
Galaxy Tab S9 FE plus 5G,-,18,I,Incentive,01,field,TAB-R18-VAR,PASSED_VALIDATION
Galaxy Tab S9 FE plus 5G,-,18,L,ADD_ON > คูปองตัดขาย (Add-on Coupon),Tablet ring stand  กับ Small Talk TC-04 TypeC Tabl,field,TAB-R18-VAR,PASSED_VALIDATION
Galaxy Tab S9 FE plus 5G,-,18,M,PREMIUM > ของแถม (Gifts Description),06,field,TAB-R18-VAR,PASSED_VALIDATION
Galaxy Tab S9 5G,-,19,D,STANDARD_PAYMENT > ราคาปกติ (RRP),35900.0,field,TAB-R19-VAR,PASSED_VALIDATION
Galaxy Tab S9 5G,-,19,E,STANDARD_PAYMENT > ส่วนลด ss,0.0,field,TAB-R19-VAR,PASSED_VALIDATION
Galaxy Tab S9 5G,-,19,F,STANDARD_PAYMENT > ส่วนลด CPW,12000.0,field,TAB-R19-VAR,PASSED_VALIDATION
Galaxy Tab S9 5G,-,19,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),23900.0,field,TAB-R19-VAR,PASSED_VALIDATION
Galaxy Tab S9 5G,-,19,I,Incentive,01,field,TAB-R19-VAR,PASSED_VALIDATION
Galaxy Tab S9 5G,-,19,L,ADD_ON > คูปองตัดขาย (Add-on Coupon),Tablet ring stand  กับ Small Talk TC-04 TypeC Tabl,field,TAB-R19-VAR,PASSED_VALIDATION
Galaxy Tab S9 5G,-,19,M,PREMIUM > ของแถม (Gifts Description),06,field,TAB-R19-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,20,D,STANDARD_PAYMENT > ราคาปกติ (RRP),10490.0,field,TAB-R20-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,20,E,STANDARD_PAYMENT > ส่วนลด ss,1000.0,field,TAB-R20-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,20,F,STANDARD_PAYMENT > ส่วนลด CPW,500.0,field,TAB-R20-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,20,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),8990.0,field,TAB-R20-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,20,I,Incentive,01,field,TAB-R20-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,20,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"ไม่ผ่อนกับ  SF+
แลกซื้อ Keyboard / Book Cover ลด 5",field,TAB-R20-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,20,K,REMARKS / ADD_ON > โปรเพิ่มเติม / แลกซื้อ (Add-on Conditions),02,field,TAB-R20-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,20,L,ADD_ON > คูปองตัดขาย (Add-on Coupon),Tablet ring stand  กับ  Small Talk SMT-P5 3.5m Tab,field,TAB-R20-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,20,M,PREMIUM > ของแถม (Gifts Description),06,field,TAB-R20-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,21,D,STANDARD_PAYMENT > ราคาปกติ (RRP),8490.0,field,TAB-R21-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,21,E,STANDARD_PAYMENT > ส่วนลด ss,1000.0,field,TAB-R21-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,21,F,STANDARD_PAYMENT > ส่วนลด CPW,500.0,field,TAB-R21-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,21,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),6990.0,field,TAB-R21-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,21,I,Incentive,01,field,TAB-R21-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,21,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"ไม่ผ่อนกับ  SF+
แลกซื้อ Keyboard / Book Cover ลด 5",field,TAB-R21-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,21,K,REMARKS / ADD_ON > โปรเพิ่มเติม / แลกซื้อ (Add-on Conditions),02,field,TAB-R21-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,21,L,ADD_ON > คูปองตัดขาย (Add-on Coupon),Tablet ring stand  กับ  Small Talk SMT-P5 3.5m Tab,field,TAB-R21-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,21,M,PREMIUM > ของแถม (Gifts Description),06,field,TAB-R21-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,22,D,STANDARD_PAYMENT > ราคาปกติ (RRP),10490.0,field,TAB-R22-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,22,E,STANDARD_PAYMENT > ส่วนลด ss,500.0,field,TAB-R22-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,22,F,STANDARD_PAYMENT > ส่วนลด CPW,0.0,field,TAB-R22-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,22,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),9990.0,field,TAB-R22-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,22,I,Incentive,04,field,TAB-R22-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,22,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"ผ่อนกับ SF+ ดาวน์ไม่เกิน 10%
แลกซื้อ Keyboard / Bo",field,TAB-R22-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,22,K,REMARKS / ADD_ON > โปรเพิ่มเติม / แลกซื้อ (Add-on Conditions),02,field,TAB-R22-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,22,L,ADD_ON > คูปองตัดขาย (Add-on Coupon),Tablet ring stand  กับ  Small Talk SMT-P5 3.5m Tab,field,TAB-R22-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  5G  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,22,M,PREMIUM > ของแถม (Gifts Description),06,field,TAB-R22-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,23,D,STANDARD_PAYMENT > ราคาปกติ (RRP),8490.0,field,TAB-R23-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,23,E,STANDARD_PAYMENT > ส่วนลด ss,500.0,field,TAB-R23-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,23,F,STANDARD_PAYMENT > ส่วนลด CPW,0.0,field,TAB-R23-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,23,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),7990.0,field,TAB-R23-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,23,I,Incentive,04,field,TAB-R23-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,23,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"ผ่อนกับ SF+ ดาวน์ไม่เกิน 10%
แลกซื้อ Keyboard / Bo",field,TAB-R23-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,23,K,REMARKS / ADD_ON > โปรเพิ่มเติม / แลกซื้อ (Add-on Conditions),02,field,TAB-R23-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,23,L,ADD_ON > คูปองตัดขาย (Add-on Coupon),Tablet ring stand  กับ  Small Talk SMT-P5 3.5m Tab,field,TAB-R23-VAR,PASSED_VALIDATION
"Galaxy Tab A11+  WiFi  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,23,M,PREMIUM > ของแถม (Gifts Description),06,field,TAB-R23-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,24,D,STANDARD_PAYMENT > ราคาปกติ (RRP),7490.0,field,TAB-R24-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,24,E,STANDARD_PAYMENT > ส่วนลด ss,1000.0,field,TAB-R24-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,24,F,STANDARD_PAYMENT > ส่วนลด CPW,500.0,field,TAB-R24-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,24,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),5990.0,field,TAB-R24-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,24,I,Incentive,01,field,TAB-R24-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,24,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"ไม่ผ่อนกับ  SF+
แลกซื้อ Keyboard / Book Cover ลด 5",field,TAB-R24-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,24,K,REMARKS / ADD_ON > โปรเพิ่มเติม / แลกซื้อ (Add-on Conditions),02,field,TAB-R24-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,24,L,ADD_ON > คูปองตัดขาย (Add-on Coupon),Tablet ring stand  กับ  Small Talk SMT-P5 3.5m Tab,field,TAB-R24-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",-,24,M,PREMIUM > ของแถม (Gifts Description),06,field,TAB-R24-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,25,D,STANDARD_PAYMENT > ราคาปกติ (RRP),7490.0,field,TAB-R25-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,25,E,STANDARD_PAYMENT > ส่วนลด ss,500.0,field,TAB-R25-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,25,F,STANDARD_PAYMENT > ส่วนลด CPW,0.0,field,TAB-R25-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,25,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),6990.0,field,TAB-R25-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,25,I,Incentive,04,field,TAB-R25-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,25,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"ผ่อนกับ SF+ ดาวน์ไม่เกิน 10%
แลกซื้อ Keyboard / Bo",field,TAB-R25-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,25,K,REMARKS / ADD_ON > โปรเพิ่มเติม / แลกซื้อ (Add-on Conditions),02,field,TAB-R25-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,25,L,ADD_ON > คูปองตัดขาย (Add-on Coupon),Tablet ring stand  กับ  Small Talk SMT-P5 3.5m Tab,field,TAB-R25-VAR,PASSED_VALIDATION
"Galaxy Tab A11 LTE  (NEW)
(ใช้ร่วมกับ SF+ ได้)",-,25,M,PREMIUM > ของแถม (Gifts Description),06,field,TAB-R25-VAR,PASSED_VALIDATION
Watch Ultra 2,-,26,D,STANDARD_PAYMENT > ราคาปกติ (RRP),25900.0,field,TAB-R26-VAR,PASSED_VALIDATION
Watch Ultra 2,-,26,E,STANDARD_PAYMENT > ส่วนลด ss,0.0,field,TAB-R26-VAR,PASSED_VALIDATION
Watch Ultra 2,-,26,F,STANDARD_PAYMENT > ส่วนลด CPW,0.0,field,TAB-R26-VAR,PASSED_VALIDATION
Watch Ultra 2,-,26,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),18130.0,field,TAB-R26-VAR,PASSED_VALIDATION
Watch Ultra 2,-,26,I,Incentive,03,field,TAB-R26-VAR,PASSED_VALIDATION
Watch Ultra 2,-,26,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"Watch MBO:
Applicable models are Flagship SMP (Z8 ",field,TAB-R26-VAR,PASSED_VALIDATION
Watch Ultra (64GB),-,27,D,STANDARD_PAYMENT > ราคาปกติ (RRP),24900.0,field,TAB-R27-VAR,PASSED_VALIDATION
Watch Ultra (64GB),-,27,E,STANDARD_PAYMENT > ส่วนลด ss,0.0,field,TAB-R27-VAR,PASSED_VALIDATION
Watch Ultra (64GB),-,27,F,STANDARD_PAYMENT > ส่วนลด CPW,0.0,field,TAB-R27-VAR,PASSED_VALIDATION
Watch Ultra (64GB),-,27,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),16185.0,field,TAB-R27-VAR,PASSED_VALIDATION
Watch Ultra (64GB),-,27,I,Incentive,03,field,TAB-R27-VAR,PASSED_VALIDATION
Watch Ultra (64GB),-,27,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"Watch MBO:
Applicable models are Flagship SMP (Z8 ",field,TAB-R27-VAR,PASSED_VALIDATION
Watch Ultra (32GB),-,28,D,STANDARD_PAYMENT > ราคาปกติ (RRP),23900.0,field,TAB-R28-VAR,PASSED_VALIDATION
Watch Ultra (32GB),-,28,E,STANDARD_PAYMENT > ส่วนลด ss,0.0,field,TAB-R28-VAR,PASSED_VALIDATION
Watch Ultra (32GB),-,28,F,STANDARD_PAYMENT > ส่วนลด CPW,0.0,field,TAB-R28-VAR,PASSED_VALIDATION
Watch Ultra (32GB),-,28,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),11950.0,field,TAB-R28-VAR,PASSED_VALIDATION
Watch Ultra (32GB),-,28,I,Incentive,03,field,TAB-R28-VAR,PASSED_VALIDATION
Watch Ultra (32GB),-,28,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"Watch MBO:
Applicable models are Flagship SMP (Z8 ",field,TAB-R28-VAR,PASSED_VALIDATION
Watch8 Classic - LTE,-,29,D,STANDARD_PAYMENT > ราคาปกติ (RRP),19900.0,field,TAB-R29-VAR,PASSED_VALIDATION
Watch8 Classic - LTE,-,29,E,STANDARD_PAYMENT > ส่วนลด ss,0.0,field,TAB-R29-VAR,PASSED_VALIDATION
Watch8 Classic - LTE,-,29,F,STANDARD_PAYMENT > ส่วนลด CPW,0.0,field,TAB-R29-VAR,PASSED_VALIDATION
Watch8 Classic - LTE,-,29,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),13930.0,field,TAB-R29-VAR,PASSED_VALIDATION
Watch8 Classic - LTE,-,29,I,Incentive,03,field,TAB-R29-VAR,PASSED_VALIDATION
Watch8 Classic - LTE,-,29,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"Watch MBO:
Applicable models are Flagship SMP (Z8 ",field,TAB-R29-VAR,PASSED_VALIDATION
Watch8 Classic - BT,-,30,D,STANDARD_PAYMENT > ราคาปกติ (RRP),17900.0,field,TAB-R30-VAR,PASSED_VALIDATION
Watch8 Classic - BT,-,30,E,STANDARD_PAYMENT > ส่วนลด ss,0.0,field,TAB-R30-VAR,PASSED_VALIDATION
Watch8 Classic - BT,-,30,F,STANDARD_PAYMENT > ส่วนลด CPW,0.0,field,TAB-R30-VAR,PASSED_VALIDATION
Watch8 Classic - BT,-,30,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),12530.0,field,TAB-R30-VAR,PASSED_VALIDATION
Watch8 Classic - BT,-,30,I,Incentive,03,field,TAB-R30-VAR,PASSED_VALIDATION
Watch8 Classic - BT,-,30,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"Watch MBO:
Applicable models are Flagship SMP (Z8 ",field,TAB-R30-VAR,PASSED_VALIDATION
Watch9 44mm,-,31,D,STANDARD_PAYMENT > ราคาปกติ (RRP),14900.0,field,TAB-R31-VAR,PASSED_VALIDATION
Watch9 44mm,-,31,E,STANDARD_PAYMENT > ส่วนลด ss,0.0,field,TAB-R31-VAR,PASSED_VALIDATION
Watch9 44mm,-,31,F,STANDARD_PAYMENT > ส่วนลด CPW,0.0,field,TAB-R31-VAR,PASSED_VALIDATION
Watch9 44mm,-,31,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),10430.0,field,TAB-R31-VAR,PASSED_VALIDATION
Watch9 44mm,-,31,I,Incentive,03,field,TAB-R31-VAR,PASSED_VALIDATION
Watch9 44mm,-,31,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"Watch MBO:
Applicable models are Flagship SMP (Z8 ",field,TAB-R31-VAR,PASSED_VALIDATION
Watch9 40mm,-,32,D,STANDARD_PAYMENT > ราคาปกติ (RRP),12900.0,field,TAB-R32-VAR,PASSED_VALIDATION
Watch9 40mm,-,32,E,STANDARD_PAYMENT > ส่วนลด ss,0.0,field,TAB-R32-VAR,PASSED_VALIDATION
Watch9 40mm,-,32,F,STANDARD_PAYMENT > ส่วนลด CPW,0.0,field,TAB-R32-VAR,PASSED_VALIDATION
Watch9 40mm,-,32,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),9030.0,field,TAB-R32-VAR,PASSED_VALIDATION
Watch9 40mm,-,32,I,Incentive,03,field,TAB-R32-VAR,PASSED_VALIDATION
Watch9 40mm,-,32,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"Watch MBO:
Applicable models are Flagship SMP (Z8 ",field,TAB-R32-VAR,PASSED_VALIDATION
Watch8 44mm,-,33,D,STANDARD_PAYMENT > ราคาปกติ (RRP),13900.0,field,TAB-R33-VAR,PASSED_VALIDATION
Watch8 44mm,-,33,E,STANDARD_PAYMENT > ส่วนลด ss,0.0,field,TAB-R33-VAR,PASSED_VALIDATION
Watch8 44mm,-,33,F,STANDARD_PAYMENT > ส่วนลด CPW,0.0,field,TAB-R33-VAR,PASSED_VALIDATION
Watch8 44mm,-,33,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),9900.0,field,TAB-R33-VAR,PASSED_VALIDATION
Watch8 44mm,-,33,I,Incentive,03,field,TAB-R33-VAR,PASSED_VALIDATION
Watch8 44mm,-,33,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"Watch MBO:
Applicable models are Flagship SMP (Z8 ",field,TAB-R33-VAR,PASSED_VALIDATION
Watch8 40mm,-,34,D,STANDARD_PAYMENT > ราคาปกติ (RRP),11900.0,field,TAB-R34-VAR,PASSED_VALIDATION
Watch8 40mm,-,34,E,STANDARD_PAYMENT > ส่วนลด ss,0.0,field,TAB-R34-VAR,PASSED_VALIDATION
Watch8 40mm,-,34,F,STANDARD_PAYMENT > ส่วนลด CPW,0.0,field,TAB-R34-VAR,PASSED_VALIDATION
Watch8 40mm,-,34,G,STANDARD_PAYMENT > ราคาหลังลดและเทรดอัพ (Net Price),7900.0,field,TAB-R34-VAR,PASSED_VALIDATION
Watch8 40mm,-,34,I,Incentive,03,field,TAB-R34-VAR,PASSED_VALIDATION
Watch8 40mm,-,34,J,STANDARD_PAYMENT > คูปองตัดขาย (Device Price Coupon),"Watch MBO:
Applicable models are Flagship SMP (Z8 ",field,TAB-R34-VAR,PASSED_VALIDATION
